Re,AoA,Cl,Cd,Cm,elapsed_s,status
94911.75455796852,6,-0.01234,0.0314,0.0012345,0.06917309761047363,fail
94911.75455796852,7,1.2003,0.03625,-0.1175,0.08308625221252441,ok
94911.75455796852,8,1.277,0.0364,-0.1112,0.06682920455932617,ok
94911.75455796852,9,1.5073,0.02903,-0.1216,0.08245611190795898,ok
94911.75455796852,10,1.5585,0.03084,-0.1118,0.08321809768676758,ok
94911.75455796852,11,1.5923,0.03422,-0.1015,0.0311892032623291,ok
94911.75455796852,12,1.6161,0.03897,-0.0918,0.033429861068725586,ok
94911.75455796852,13,1.6372,0.04489,-0.0836,0.07533431053161621,ok
94911.75455796852,14,1.6337,0.05316,-0.0757,0.029894113540649414,ok
94911.75455796852,15,1.6495,0.06174,-0.0707,0.021796226501464844,ok
94911.75455796852,16,1.6235,0.07446,-0.0669,0.05207395553588867,ok
94911.75455796852,17,1.5971,0.08988,-0.0664,0.02425408363342285,ok
170997.59466766944,0,0.6086,0.02555,-0.1451,0.03946971893310547,ok
170997.59466766944,1,0.7575,0.02023,-0.1488,0.04711604118347168,ok
170997.59466766944,2,0.8576,0.02042,-0.146,0.015867948532104492,ok
170997.59466766944,3,0.981,0.01941,-0.1462,0.0934910774230957,ok
170997.59466766944,4,1.1203,0.01755,-0.1487,0.030271291732788086,ok
170997.59466766944,5,1.2296,0.01699,-0.147,0.025922060012817383,ok
170997.59466766944,6,1.321,0.01707,-0.1427,0.024114131927490234,ok
170997.59466766944,7,1.4187,0.01737,-0.1396,0.025074005126953125,ok
170997.59466766944,8,1.4904,0.01862,-0.1325,0.017135143280029297,ok
170997.59466766944,9,1.5268,0.02067,-0.1202,0.09263992309570312,ok
170997.59466766944,10,1.5502,0.02381,-0.1079,0.023635149002075195,ok
170997.59466766944,11,1.5683,0.02816,-0.097,0.09252500534057617,ok
170997.59466766944,12,1.5829,0.03366,-0.0878,0.033650875091552734,ok
170997.59466766944,13,1.596,0.04034,-0.0803,0.025072097778320312,ok
170997.59466766944,14,1.6043,0.04849,-0.0744,0.062341928482055664,ok
170997.59466766944,15,1.6115,0.05794,-0.0705,0.04720902442932129,ok
170997.59466766944,16,1.6115,0.06937,-0.0686,0.06363797187805176,ok
170997.59466766944,17,1.5976,0.08388,-0.0693,0.04926323890686035,ok
308077.513879167,0,0.727,0.01335,-0.156,0.08330297470092773,ok
308077.513879167,1,0.8349,0.01098,-0.1552,0.017123937606811523,ok
308077.513879167,2,0.9498,0.01077,-0.155,0.08276081085205078,ok
308077.513879167,3,1.0613,0.01066,-0.1543,0.09949088096618652,ok
308077.513879167,4,1.1657,0.01082,-0.1526,0.02437114715576172,ok
308077.513879167,5,1.2637,0.01124,-0.1499,0.028399944305419922,ok
308077.513879167,6,1.3544,0.01205,-0.146,0.02566385269165039,ok
308077.513879167,7,1.4283,0.01334,-0.1395,0.023853778839111328,ok
308077.513879167,8,1.469,0.01508,-0.1273,0.026326894760131836,ok
308077.513879167,9,1.5018,0.01762,-0.1155,0.025291919708251953,ok
308077.513879167,10,1.5305,0.02115,-0.105,0.01740097999572754,ok
308077.513879167,11,1.5556,0.02564,-0.0957,0.019385099411010742,ok
308077.513879167,12,1.5782,0.03106,-0.0877,0.07223200798034668,ok
308077.513879167,13,1.5918,0.03805,-0.0808,0.08307576179504395,ok
308077.513879167,14,1.6124,0.04544,-0.0761,0.043025970458984375,ok
308077.513879167,15,1.6264,0.05438,-0.0726,0.09025192260742188,ok
308077.513879167,16,1.6323,0.06525,-0.0709,0.03288698196411133,ok
308077.513879167,17,1.631,0.07815,-0.071,0.030744075775146484,ok
555047.3077848112,0,0.7425,0.0094,-0.1561,0.016117095947265625,ok
555047.3077848112,1,0.8534,0.00818,-0.1564,0.013638973236083984,ok
555047.3077848112,2,0.9637,0.00737,-0.1557,0.013612031936645508,ok
555047.3077848112,3,1.0723,0.00765,-0.1549,0.05760502815246582,ok
555047.3077848112,4,1.1765,0.00812,-0.1535,0.015933752059936523,ok
555047.3077848112,5,1.2734,0.00889,-0.1509,0.01672220230102539,ok
555047.3077848112,6,1.359,0.00998,-0.1464,0.023062944412231445,ok
555047.3077848112,7,-0.01234,0.0314,0.0012345,0.07609081268310547,fail
555047.3077848112,8,1.4658,0.01311,-0.1264,0.08376121520996094,ok
555047.3077848112,9,1.5019,0.01579,-0.1155,0.031417131423950195,ok
555047.3077848112,10,1.534,0.01937,-0.1056,0.06839680671691895,ok
555047.3077848112,11,1.5605,0.02391,-0.0965,0.0914769172668457,ok
555047.3077848112,12,1.5896,0.02891,-0.0891,0.024051904678344727,ok
555047.3077848112,13,1.619,0.03456,-0.083,0.09994125366210938,ok
555047.3077848112,14,1.6456,0.04112,-0.078,0.033682823181152344,ok
555047.3077848112,15,1.6654,0.04906,-0.0741,0.0218808650970459,ok
555047.3077848112,16,1.6778,0.05863,-0.0716,0.04847097396850586,ok
555047.3077848112,17,1.6774,0.07086,-0.0709,0.01808786392211914,ok
1000000.0,0,0.7481,0.00749,-0.1562,0.07706761360168457,ok
1000000.0,1,0.8609,0.00679,-0.1566,0.01819896697998047,ok
1000000.0,2,0.9698,0.0057,-0.1563,0.0809640884399414,ok
1000000.0,3,1.0778,0.00617,-0.1555,0.03594684600830078,ok
1000000.0,4,1.1816,0.00681,-0.1542,0.019201993942260742,ok
1000000.0,5,1.2784,0.0077,-0.1517,0.025435924530029297,ok
1000000.0,6,1.3659,0.00881,-0.1477,0.016207218170166016,ok
1000000.0,7,1.437,0.01009,-0.1407,0.023563146591186523,ok
1000000.0,8,1.4714,0.012,-0.1274,0.016402006149291992,ok
1000000.0,9,1.5066,0.01474,-0.1164,0.0198209285736084,ok
1000000.0,10,1.5411,0.01818,-0.1067,0.014415979385375977,ok
1000000.0,11,1.5773,0.02204,-0.0984,0.05982494354248047,ok
1000000.0,12,1.6179,0.02606,-0.0917,0.02889704704284668,ok
1000000.0,13,1.6533,0.03091,-0.0855,0.022203922271728516,ok
1000000.0,14,1.6841,0.03669,-0.0801,0.06483197212219238,ok
1000000.0,15,1.7069,0.04384,-0.0756,0.084197998046875,ok
1000000.0,16,1.7229,0.05246,-0.0722,0.08151602745056152,ok
1000000.0,17,1.729,0.06316,-0.0705,0.03463411331176758,ok
